pose_id,pose,pose_id.1,x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky_1,y_left_pinky_1,z_left_pinky_1,x_right_pinky_1,y_right_pinky_1,z_right_pinky_1,x_left_index_1,y_left_index_1,z_left_index_1,x_right_index_1,y_right_index_1,z_right_index_1,x_left_thumb_2,y_left_thumb_2,z_left_thumb_2,x_right_thumb_2,y_right_thumb_2,z_right_thumb_2,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index,pose_id.2,right_elbow_right_shoulder_right_hip,left_elbow_left_shoulder_left_hip,right_knee_mid_hip_left_knee,right_hip_right_knee_right_ankle,left_hip_left_knee_left_ankle,right_wrist_right_elbow_right_shoulder,left_wrist_left_elbow_left_shoulder
1288,squats_up,1288,0.11369339750888056,-0.9725441993197873,-0.850961146175887,0.10154939001072211,-1.0480098102691697,-0.8226422747948348,0.1008377018156692,-1.0487961999858835,-0.8229590784074744,0.09952359752254276,-1.050154914958897,-0.8236203892480987,0.09469484164955559,-1.044497522338193,-0.9339193276070117,0.0896909655260663,-1.042669692812005,-0.9340675714210384,0.07964056542981986,-1.0382011978966361,-0.9344340254138035,0.05718770864658699,-1.0069733093686857,-0.5552410261553223,0.03690176774697785,-1.0133712137331738,-1.0577197113200774,0.09309377505654547,-0.9387964606726956,-0.7211687258871138,0.08527850657592,-0.9356647143176057,-0.8690646728856425,0.00637340827765745,-0.7531384229238218,-0.07689839281513772,-0.017464516297086313,-0.8186588682193605,-1.159762540051206,0.1893159759639303,-0.6322814402774088,0.1421657488837392,0.18411969135508643,-0.8678538677114352,-1.4360108105394245,0.37448973093902943,-0.7070653654577184,-0.16248810923115217,0.3849676115736163,-1.098199467791899,-1.5873301188284688,0.4115536709347276,-0.7417414502902239,-0.1856337135816418,0.4338762224860685,-1.1513392656295525,-1.7370736611950552,0.4264821471984569,-0.7849616444623765,-0.3168280939905025,0.42676321118250615,-1.1863756546451754,-1.6627565321093312,0.4210504113311122,-0.7582364382900078,-0.22946016502690342,0.40155258720338594,-1.157162604870968,-1.5641522132413639,0.028122831953771583,-0.010936231056082721,0.3859471210316245,-0.028122831953771583,0.010936231056082721,-0.3859471210316245,0.15315853362863618,0.6010340020350838,0.41022794487672426,-0.01936060026174107,0.7266852230286415,-0.5232852988140115,0.18574393860439722,1.2154644900532754,0.7925625144673678,0.047227133102306834,1.6097351524913115,-0.39226342744254705,0.16034622680590505,1.3314410584256624,0.8174018510570034,0.015694813278442073,1.7463541758560703,-0.3969496216898464,0.3491954263232042,1.3256593335511266,0.6131399317981086,0.23179868417723723,1.88541512555383,-0.8056862671989843,1288,130.9162,44.001183,70.79239,160.39078,149.30392,142.61682,68.21533
1289,squats_up,1289,0.25378764608717147,-1.2078380689001913,-0.13400785549563404,0.24295518636250402,-1.2999331102481642,-0.08120142113144294,0.24466889172715803,-1.3005879685207922,-0.08148833172235947,0.24621829667130965,-1.3024955037571413,-0.08164630992350982,0.2345169181989904,-1.3103677637654185,-0.21991543350297807,0.2299317884456768,-1.3161833579531048,-0.2200752839386447,0.22538569889545954,-1.32318691111777,-0.22040994274219886,0.16188561192462161,-1.2874642776684242,0.19250588029641222,0.16902460916554649,-1.293934779988513,-0.4316345683260015,0.22447742832112344,-1.1492920989406679,-0.017798693845637186,0.21583229195499568,-1.1500985558563543,-0.1993643066166935,0.0998345347498578,-0.9895233834437129,0.5730045784533631,0.02407069742478707,-1.0010149893815785,-0.7226858389697963,0.1452656041351817,-0.6742615527256933,0.8437654888292565,0.10505156484282928,-0.7447688326247036,-0.9209856892698812,0.12976321066047458,-0.7169614881686569,0.6204556019076304,0.3000922437562599,-0.9729569749113977,-0.7530171350490127,0.11604369550797676,-0.6954360015775072,0.597594995216336,0.35467223017192057,-0.9990803553580228,-0.8447019052460548,0.11593796785706248,-0.7806489980302219,0.5238962908986884,0.34406861434528835,-1.0918537638620973,-0.8235752719175736,0.12648234528612282,-0.7848161782273984,0.5756641486620016,0.31563114206455195,-1.0804798519209227,-0.7355999941216373,0.033301243381437126,-0.01580645582790353,0.41799400612574267,-0.033301243381437126,0.01580645582790353,-0.41799400612574267,0.02751192778767392,0.583048381201687,0.5550646827247566,-0.039072641865388474,0.7408014405422234,-0.5352295920538834,0.009228948449488874,1.292709326461434,0.8459347878794701,-0.012154828187593896,1.5899204231730908,-0.5584175032320567,-0.0302582789330803,1.4027784174832507,0.8567089615282505,-0.04768760060326071,1.6998755098214977,-0.5801561902171275,0.13584345304995563,1.4090579568686534,0.6716016833584105,0.15305281334085127,1.8489183408608587,-0.9497191042396068,1289,56.59022,50.64321,79.54063,172.05017,170.57004,48.591946,38.42932
1290,squats_up,1290,-0.01767001377709191,-1.2040544942629716,-0.7047167911350847,-0.000734385378355897,-1.260945115556172,-0.6327826159026614,0.009669342574457207,-1.262388958957215,-0.6328981079950238,0.019980453030378223,-1.2636902996308945,-0.6329309821486552,-0.03275405242875805,-1.261113090946437,-0.6278111931827978,-0.044764316863517783,-1.2630573279886084,-0.6278236171136656,-0.05551150488982255,-1.2651041285451792,-0.6278315472823048,0.03347917263063065,-1.2380852509748368,-0.22786411995085712,-0.07088574686129655,-1.2346611723721637,-0.1935566964767428,0.0023991980262418637,-1.1480249691299091,-0.5528005691038634,-0.03801167733788894,-1.1509161884616617,-0.5436233213692079,0.1395015766698201,-0.9669047956676858,-0.3149888696429095,-0.15582823670101512,-0.9554912644076127,-0.2364887550854364,0.13459126911626856,-0.923481595281276,-1.3857958642685926,-0.1722374810278016,-0.8617760879909853,-1.2896328610703958,-0.02516167052436306,-1.0067126562023352,-2.1088411495321777,-0.017814344288172718,-0.9944716478909911,-2.094880928721501,-0.07228158150201458,-1.0280519229625262,-2.304117226723952,0.01436084331799958,-1.0544130050596607,-2.2948800221082215,-0.08108648859441227,-1.0319076670781222,-2.234231053588802,0.02733935731278168,-1.05793169297728,-2.2194392464576502,-0.0625674757689791,-1.022157404582255,-2.1091769561278233,0.01236183188011337,-1.0363823969022223,-2.098110333699491,0.1005722106046867,0.0008661733184397487,-0.0209222446641228,-0.1005722106046867,-0.000866366357969076,0.0209222446641228,0.24974852572795256,0.5739755852499686,-0.27160034572118547,-0.2486803079814492,0.5407901124225912,-0.3886093832210344,0.3277126089470494,1.1446022843144514,0.27830275603927046,-0.3354734324395021,1.1322608992927874,0.21013219078134496,0.3081458550317716,1.2482061887775475,0.3033444503213678,-0.30275663257869667,1.238573941609519,0.24162063155076494,0.4136584789938616,1.3061284288874413,-0.17632093152508485,-0.41567870147008423,1.3066297597303178,-0.23102253790411978,1290,100.03896,104.55812,43.15564,98.60908,113.088524,161.53435,165.01411
1291,squats_up,1291,-0.10307031725306008,-1.1671535398645148,-0.4024067917167171,-0.07115692647650584,-1.2364929628475931,-0.4521001207531679,-0.05828464810421891,-1.2333540626999184,-0.45215134626969056,-0.04561701157432625,-1.2299197122777372,-0.4523123235396284,-0.09297801826681801,-1.2465546325409829,-0.4045975379129885,-0.09992769446084046,-1.2508323486872122,-0.4044140802070602,-0.10667172405986328,-1.2549776880753154,-0.4045335180647286,-0.043691334536012205,-1.172053793014693,-0.5006132630423015,-0.08755615876469519,-1.2253688094399118,-0.29024281282591036,-0.08687906634470154,-1.1002698816366134,-0.39925174806195396,-0.11178743279270643,-1.1135045456008574,-0.3373153760078678,-0.035343666770304503,-0.908703171623843,-0.5300685856020706,-0.024943980952225102,-1.017936911219791,-0.003245009492184458,-0.018283837353095817,-0.6457083338533943,-0.3559717043064624,-0.016612068767540053,-0.787048497200059,0.419590928547986,0.0197378068970323,-0.5481835040435324,-0.19089847724584605,-0.06665652149264471,-0.7297848753201366,0.6661045707943303,0.052470385724869034,-0.5124361893590483,-0.20579350091414375,-0.07625798798851452,-0.6922974833298042,0.6847701273962307,0.046372542162940726,-0.5216968278686209,-0.2510881097855617,-0.08274835731108206,-0.7182251122637192,0.6351922605776429,0.02436777822309865,-0.5345459993404632,-0.2018194754594723,-0.07842839577533312,-0.7208576604689085,0.6494485916875095,-0.014439677979776121,0.03538871197403879,-0.20461129020474383,0.014439677979776121,-0.03538871197403879,0.20461129020474383,-0.030822036688839972,0.5182629593421738,0.09750239756344492,0.020084794956497082,0.34274357002941386,0.8048317268078187,0.007397179511369125,1.175242256138608,0.18202849233198615,0.035465533382472096,0.5936728228862672,1.2381049763621346,0.07583504496914616,1.2857421526808162,0.1812069974458251,0.10301222472232814,0.7963763119749493,1.2851432285678321,-0.11906943633227864,1.2148363035196315,0.06581989508043648,-0.019524352627350628,0.8123861652816422,1.3913080151818933,1291,49.41257,14.595931,56.445522,177.50032,154.81796,160.31499,153.05348
1292,squats_up,1292,-0.008113394489083445,-1.022215812843318,-1.1530794016880028,0.002907599824480748,-1.0605620699829676,-1.102045873976939,0.01064040798750575,-1.0609509173281688,-1.1018089032369438,0.01820410241959032,-1.0617212788751997,-1.101890881845503,-0.02002764874601381,-1.0606315864866065,-1.1042148100845237,-0.02780682187367913,-1.0606608554779249,-1.1044328545325224,-0.03531114539672614,-1.0607581150008512,-1.1045956884646737,0.02948627066120639,-1.0504009401387502,-0.7233120143820765,-0.04512566552991965,-1.047803057532036,-0.7301841870359979,0.008129405114798023,-0.9774378591153335,-1.0031985983463645,-0.019093361349067188,-0.9744937080218969,-1.0062944141044472,0.12163086462299645,-0.8508343179122324,-0.48209864825915594,-0.1336328550657357,-0.8446475610289442,-0.5786541894217545,0.28340973547324516,-1.0449699632919733,-0.8608413033872532,-0.27497214865003683,-1.02391430449015,-0.776780590767703,0.09572197258239648,-1.08177761674316,-0.9956206636280621,-0.11854981476372024,-1.0895393675090417,-0.6560274779734256,0.04695021306354799,-1.0994728519978982,-1.0655198683357692,-0.07230940759043579,-1.1032415366454695,-0.7100858637431262,0.0421026598317762,-1.077190014966291,-1.0073290443355851,-0.0691353009895356,-1.081594500099429,-0.6405844502722471,0.05400123387832483,-1.0562062040142648,-0.9880479426475326,-0.08289978700878323,-1.06369179623063,-0.6346773913458249,0.08353153519084508,-0.007034343212120339,0.016878729161249082,-0.08353153519084508,0.007034510645162639,-0.016878729161249082,0.18994494468934825,0.5488945980951287,0.15458081839146476,-0.1898398857538186,0.5519486191748042,-0.02988397288299915,0.27572296927744727,1.0238126789916904,0.6733359005123372,-0.27318648585092864,1.0291409706372079,0.43116702156927966,0.25711327408902,1.1135319926193221,0.7054097132003414,-0.2607496866331738,1.1100810704531703,0.4570968469789784,0.35202337232692316,1.1519215704094101,0.33678662637267015,-0.3556297740877988,1.1737813316953964,0.04345078406145769,1292,151.38747,143.47775,41.699352,135.06229,146.60187,57.011314,105.1423
1293,squats_up,1293,0.035792879573357604,-1.3333025843485595,-1.0040708293453386,0.05380004000153284,-1.3958584636139002,-0.93788778661011,0.06709593024328701,-1.3962181224311692,-0.9381049571748834,0.0790896787455325,-1.3962877211398164,-0.9381011997287215,0.0162253720906254,-1.3923114344369965,-0.9250320406647528,0.0038746502399857725,-1.3907830870709954,-0.9251087858886494,-0.0078704658394594,-1.3895043274523418,-0.9251235209716375,0.09478994159540403,-1.3720405526795199,-0.5087822776335693,-0.02190726429609943,-1.362392143131247,-0.45215444504671354,0.06116061425719438,-1.2746040796663243,-0.8450742002997254,0.015120316997777343,-1.2763983216048462,-0.8289843492231891,0.21813770194539708,-0.9669507731264755,-0.24595356015459016,-0.13898970174139755,-0.9961320332422926,-0.12826757125425087,0.3475512942790502,-0.615180701795564,-0.626527845386124,-0.2781436505411695,-0.6269659439618329,-0.3449947819390803,0.5181999112237764,-0.9230721518349725,-1.4959622813496083,-0.4423948347388236,-0.8998341892085334,-1.206371804381464,0.5812739742408668,-0.9659431390348036,-1.6626733648597734,-0.49478335939152107,-0.954886325696053,-1.3570852784345984,0.5728237479657742,-1.0263206327481218,-1.712538752135469,-0.4929338117748503,-0.9963045319471402,-1.4281847798427052,0.5430349603783563,-1.0118145820665652,-1.5429774369644373,-0.47159058435291223,-0.9786366762749328,-1.2628512792411009,0.10719242902050458,0.020785351285974075,-0.0237313929122768,-0.10719264513505505,-0.020785351285974075,0.0237313929122768,0.09018351398029073,0.6787391315489459,0.03247327412313967,-0.13031808084440816,0.6897618577290506,-0.1254757641974321,0.04882664251214151,1.3003515006010578,0.8819616141166775,-0.14502029722993862,1.336096282407695,0.5394379301531792,0.02273540051850429,1.378170838372017,0.9384852205498639,-0.13350576309663328,1.4215550976292681,0.5780731949557124,0.033632365221152385,1.5081882007311092,0.437989462419389,-0.16264046771774932,1.5584379526465506,0.03508356706016907,1293,43.458263,62.817867,22.270922,122.34032,131.09909,105.26041,119.22944
1294,squats_up,1294,-0.001546778692686022,-1.163061597423325,-1.1179830972505984,0.008718844339309409,-1.212330194763254,-1.0536363267450712,0.01595767923878507,-1.2144273231397518,-1.0537685969256776,0.023402726649609577,-1.2167973575248656,-1.054007854441406,-0.012601469804721963,-1.211114991526318,-1.0563058977830344,-0.018968236388689184,-1.2127718544703183,-1.0564755345220416,-0.02471673282995833,-1.214618408469184,-1.056350398379637,0.035131022711470415,-1.2019053897277148,-0.6357755619818621,-0.03769004869037473,-1.200780303103637,-0.650551549372933,0.014598299645954724,-1.1148540895048396,-0.9596919654411457,-0.012616962518954295,-1.1161271318984045,-0.963853410265993,0.16532087827390568,-0.9273549272110592,-0.34647053742665146,-0.15941226101755046,-0.9316685106290954,-0.3910909486903304,0.3914482315481706,-0.9423209309877274,-0.30407462152118203,-0.38230608940070954,-0.9234888362153597,-0.35942769364483423,0.6084119476087305,-0.9772350998519731,-0.7004944178935513,-0.6004358372818032,-0.9961915174399144,-0.7519507482189355,0.6706113726154322,-0.9853913736908898,-0.8040580421018272,-0.6672866784341693,-1.0126398906985006,-0.8595707354255123,0.6741099560731322,-1.0062729126495573,-0.9335101381911569,-0.6653542603598749,-1.0399015603628619,-0.9762592935582217,0.6536941977715409,-0.9993186429150078,-0.7786418574924966,-0.6450022901197322,-1.0283200186705697,-0.820925789912312,0.09415320039617973,-0.006417859078344299,0.009269871640560555,-0.09415320039617973,0.006417859078344299,-0.009269871640560555,0.21742366400236351,0.587638650832295,0.056804205207683235,-0.20204923072914893,0.6046240754162499,-0.034606313039812105,0.3086813976427871,1.1202975233183912,0.6662708332224305,-0.2953716526244736,1.118069356370488,0.5278907090833398,0.2888156341821301,1.2129183694894197,0.7006270366427997,-0.2753553772242893,1.214560243981823,0.557680407679186,0.40744948419097105,1.2662097045726712,0.2852723177487331,-0.3777463932836563,1.286372402040319,0.1272013790740934,1294,88.692505,93.71688,39.618275,130.46683,136.01024,110.32505,108.27992
1295,squats_up,1295,-0.01952801961728294,-1.0431437078852122,-1.1468992921927768,-0.00693833572715432,-1.0809592531268577,-1.0852619604365235,0.0003893135111199641,-1.0803643751394456,-1.085229510209651,0.008216371740961702,-1.0795550472038835,-1.0854485224669255,-0.026935920194349115,-1.0829152628417058,-1.0810605235378499,-0.033067770754331094,-1.0837851002762215,-1.0813173836834964,-0.038928367404667465,-1.084452525404503,-1.0813551673139936,0.018939074773662027,-1.058244437024789,-0.7246997358728258,-0.04803976566714297,-1.0621944542778987,-0.7049254672269871,-0.006056245601034513,-0.9910327131934271,-1.0114899787925877,-0.03250834169462455,-0.9915569717762197,-1.0065199962896823,0.11224964002952975,-0.8657549817822845,-0.5006342393085659,-0.14596305677637736,-0.847456523751456,-0.5307576242696007,0.27164997376777156,-1.1163627719341074,-0.5728973389511605,-0.2765739155032432,-1.0456049986904377,-0.6451504357845473,0.3948441650014927,-1.4317359243583572,-0.8142244498946211,-0.39579406774825227,-1.3910568340140173,-0.9447736831774374,0.43099592392447583,-1.5000076675149285,-0.9031213002198398,-0.4306679303112097,-1.4645579901341406,-1.0617499611372667,0.41998505859328955,-1.5171307847542232,-0.9650756803313185,-0.4141151873896623,-1.4899411359146688,-1.1005592544157101,0.4061474893410729,-1.5008569424294458,-0.8623855130104628,-0.4005913036638795,-1.4637517679958698,-0.9824545867516769,0.08676816470675514,-0.004314615364866897,0.0015074955305916383,-0.08676816470675514,0.0043147807217985504,-0.0015074955305916383,0.18224747822421686,0.5298016170247167,0.09173362773911939,-0.19022010270988918,0.5300845230290281,-0.060902949922227015,0.28646576207032887,1.0215533189183894,0.6647562845400242,-0.26765801754158164,1.0288992791878186,0.4647011713534825,0.2753915384743975,1.1044234017285348,0.697965739624861,-0.25638815013558214,1.1212852678673917,0.49353462231257583,0.369739063046068,1.150298640876471,0.31321652962366736,-0.3562222048479514,1.1623382747863273,0.10056750052334978,1295,153.59932,147.18413,41.57481,127.47742,140.66959,161.83638,156.00674
1296,squats_up,1296,0.012113936871519935,-1.4055696709611385,-0.9564449559731244,0.03335710171189415,-1.4710703746955325,-0.8930424939711805,0.04426874209284882,-1.4703096006952836,-0.8931273959005724,0.05310485609515568,-1.4699676013740708,-0.8931680531625348,-0.015635178867993628,-1.4663832708257756,-0.9016684470234025,-0.032942148717866056,-1.4639227011411313,-0.9017485901496236,-0.04824979819882176,-1.4609174315243145,-0.901751469835645,0.06901964344629781,-1.4288401696584285,-0.4579347483085324,-0.06954521298972374,-1.4227207392465977,-0.4940687556549271,0.038036542688339996,-1.325152193636184,-0.7878490766668628,-0.01673322486759773,-1.3209450699754761,-0.7992595396770112,0.19473190963597706,-0.9790379231194777,-0.18418850788479577,-0.19628823350580035,-0.9732910215815098,-0.24987343099096374,0.22284142784270933,-0.45566338375713816,-0.5080656891987375,-0.2071096542998711,-0.4627534147828746,-0.627859651521882,0.1026219479824975,-0.8379508546350721,-1.1324245210669432,-0.01850697088902101,-0.8123184277014283,-1.3162033252836702,0.06879738293409962,-0.9198410229146367,-1.267072513991149,0.01162685067115144,-0.8893332631427392,-1.4658773978466533,0.070188803292199,-0.9572421165145414,-1.2427641813325905,0.0030795250053302797,-0.9281356168414536,-1.4410005468359486,0.07460979000781737,-0.9412062432470255,-1.1348565867407998,0.00042514879083196976,-0.9067324969125296,-1.319265090435567,0.11549595040269683,-0.004641207287523987,0.012162663111330577,-0.11549620176512072,0.004641080142064909,-0.012162663111330577,0.16643452852253038,0.7189373116278306,0.19311007534958005,-0.1698543191804721,0.7048469835212772,0.17992951082911363,0.23576387243877617,1.3776548732185103,0.7785813196936634,-0.2635013742581409,1.378564024261215,0.8502734215863028,0.20467065785626828,1.4703133345254638,0.8090300947103609,-0.2456623294588874,1.4838852947440566,0.8899230374823817,0.3009222351942939,1.5919630592564138,0.3025165318730088,-0.32462529689775615,1.6046803872337567,0.3949414457628075,1296,50.438595,43.70102,25.75513,150.56735,152.47874,99.07955,89.844154
1297,squats_up,1297,-0.08076622153514236,-1.3493125556010557,-0.3421724626719208,-0.05837177916721973,-1.4070118908426898,-0.43106390449829207,-0.053378093285688856,-1.405252538858176,-0.43126911348080277,-0.04791460582539496,-1.4024428162021652,-0.43163002682015844,-0.059800334954412546,-1.4095820120854592,-0.2970183941829253,-0.05579283435256904,-1.410079471418404,-0.2969328640344956,-0.05136575097071139,-1.4099718092167468,-0.2969348627441482,0.0051053542773160255,-1.354747583385856,-0.6177857489530393,-0.001476796302126688,-1.365273787771673,-0.025171171689959568,-0.05945607915379631,-1.271263674899307,-0.3940980375916419,-0.06407875333732385,-1.2733767009943127,-0.22273722742351815,0.040503863298727745,-0.9626253677839159,-0.8783229633200882,0.044734702642102185,-0.9854713503492385,0.43374056671535227,0.03329994090954735,-0.40538341040236403,-0.7549468332502921,0.024343350025935604,-0.48564364396422677,0.5933838927956485,-0.16829531361284028,-0.3181059022460205,-0.243664375598748,-0.12273515363398618,-0.37963213273532165,0.34813027490343573,-0.22370886843430612,-0.32015969828668456,-0.30976136256962317,-0.14846295864986356,-0.42861797137357616,0.3313139849936007,-0.22330398348259156,-0.3811391598134392,-0.29750459249319267,-0.1631450166427683,-0.4673036304383219,0.2310806702470573,-0.20013330809674115,-0.38018221663095075,-0.2216180962650675,-0.15812540359712093,-0.46473660475806344,0.291670480889572,0.0020410844910181765,0.011719551046102377,-0.4009118581681851,-0.0020414147656010275,-0.011719551046102377,0.4009118581681851,0.020203366660980045,0.7392273474496169,-0.2121050304898397,-0.007478139259900516,0.6541731600367955,0.909768394166048,0.054011099257396035,1.4940988390958063,-0.02379827265424138,0.0427431785943729,1.250677599213954,1.4838087749431008,0.09818481528645887,1.6039742460754611,-0.019974862961212494,0.07662589692707537,1.3444773113336137,1.529986304646806,-0.12828023232222358,1.6224592391747084,-0.3312639928777758,-0.11050664823698551,1.301282831412019,1.3972056362984717,1297,19.632423,13.678172,70.30966,172.4394,178.77043,96.033516,110.87241
1298,squats_up,1298,0.5562530736659922,-1.2425742636436916,-0.6985008042399428,0.5682861278637859,-1.2150891847042469,-0.7652318187168319,0.5672296629768012,-1.2013746511247563,-0.7656534015366686,0.5656257320689322,-1.186542768508026,-0.7663065652266065,0.5607769461847635,-1.2297934235157189,-0.6813309825367185,0.5561396989436954,-1.2242514918483212,-0.6816015014208696,0.5508613665764589,-1.2188765923873555,-0.6820467090925537,0.5406258483332588,-1.056926533786289,-0.8889034756826681,0.5299638749004301,-1.0928858511777906,-0.5221190524536117,0.5173903970985937,-1.1623548508676453,-0.7271551905129771,0.5152971205809274,-1.1771088574562758,-0.6205282909349965,0.36693513913832854,-0.6294565196076478,-0.9401956085330591,0.3848285691720508,-0.8255851877463316,-0.20771774299331242,-0.00964770122102629,-0.33505088349692536,-0.6391089912471988,0.13581096158051686,-0.625654740480868,0.14714560865459234,-0.15938148036300237,-0.431126850540188,-0.1615164176896023,-0.00562128046139154,-0.7268303795082894,0.30716166400261286,-0.19079041381186582,-0.45196120613034424,-0.19600337862975356,-0.022320571681628376,-0.7482361535254491,0.33198616289792593,-0.16011381596762747,-0.48718264610838613,-0.21136274645679357,-0.012726967686346858,-0.7787531157481541,0.27219612579934677,-0.1492085393161987,-0.48453834141713037,-0.15404674724460532,-0.009137071953538694,-0.7590009380553119,0.28602763719812313,-0.014685164097901503,0.07638871674871657,-0.23059575062897048,0.014685234522069922,-0.07638871674871657,0.23059575062897048,-0.30297713770933626,0.10078139470598771,0.14546865361627326,-0.23534780564227392,0.10032295384172647,0.7665693251689464,-0.4381096525045674,0.537241721375055,0.8303249594744458,-0.43688867348461496,0.5629781313628174,1.2686078677166075,-0.430546854285694,0.6660881626139825,0.9063103238457607,-0.4490878591145931,0.674057291906916,1.3230697023100817,-0.5618178727159836,0.44549092424048586,0.9959032753268521,-0.5766967184264206,0.5463025890556082,1.3635707644003052,1298,28.068392,20.938433,47.125847,155.94429,141.84161,129.50967,126.65845
1299,squats_up,1299,-0.2032190463608081,-1.3032352492634334,-0.4225684675348305,-0.1814560462545625,-1.363408862651176,-0.5135384928024326,-0.17689452950822315,-1.3613016636331674,-0.5136427989020507,-0.17225840632548112,-1.3589025753851243,-0.5138481260586092,-0.18222863074414747,-1.3679163488379134,-0.3703325243496102,-0.178135815254823,-1.3691200891843331,-0.37029307985906496,-0.17375590621820491,-1.370348839016248,-0.37040433969865755,-0.13027757509215984,-1.3163396681591064,-0.7062685897208876,-0.12998010848309732,-1.3302578904375242,-0.07615879890597144,-0.1819287087455215,-1.2349664274951244,-0.48000192371798567,-0.18485400328232773,-1.2363377529749309,-0.2972320042628546,-0.07801442599874944,-0.9259407603433834,-0.9908758152974161,-0.06305819977160146,-0.987137652536,0.42498868076534824,-0.07421448525226297,-0.3943843359792684,-0.8655579113176481,-0.08262491385939913,-0.531633802705142,0.6712356477291609,-0.2793563366296859,-0.32761675473622126,-0.36057093610859375,-0.24404522106056406,-0.42972194769553457,0.4401453161764038,-0.3349942891945877,-0.3146296861972218,-0.44287662534633415,-0.3045985086509166,-0.4748992693246691,0.4338645543609181,-0.34254358103032523,-0.3775920610341328,-0.4315966759926702,-0.31926711140782804,-0.5132221455904186,0.3178115737390886,-0.3224685173784509,-0.3827123635399365,-0.34038643497656845,-0.3084434712669762,-0.5056993499018253,0.3785790365206569,-0.0021459948924631095,0.0177047039412913,-0.43393301273204676,0.0021459948924631095,-0.017704376875728362,0.43393301273204676,-0.05034591666014072,0.7338628522992992,-0.21024026159151366,-0.07701883267033964,0.6201711699455132,1.034144551109263,-0.011935925378695117,1.471658212403096,-0.007955701969628744,-0.03476781267138698,1.2122258274621134,1.6691602534330439,0.03509419724737813,1.6127051405074788,-0.0004649014217734143,0.004747220928258006,1.2918113814707102,1.722193694679689,-0.19366412806751768,1.6393916762566623,-0.32102448934829,-0.1895728112290498,1.3088780653822893,1.601118171544732,1299,28.492731,17.631796,74.85071,171.21188,173.14767,87.296646,109.071686
1300,squats_up,1300,-0.013324693065934663,-1.1613899195703639,-1.3544420073714982,0.008179438123822012,-1.2183173490779884,-1.2979417949868888,0.020183173195238584,-1.2178095230565802,-1.2980125461096625,0.03139120307406947,-1.2165939047303282,-1.2982035982334754,-0.027964758722767755,-1.2176127690829184,-1.2888979383567203,-0.03929264791004358,-1.216629199983971,-1.2891538389840969,-0.049352943598923026,-1.2153860361014064,-1.2892599255143855,0.05603065701877206,-1.1862410707522584,-0.8955690170724019,-0.05450406903714779,-1.186245286908837,-0.8556787550673779,0.014113692561866977,-1.0958742594201503,-1.199972972266703,-0.0295679000616953,-1.0914394650076877,-1.189515659182072,0.17595346479716895,-0.8021804461666358,-0.6363742262531559,-0.15667049122377286,-0.8038587977158423,-0.555374951914826,0.247550368657608,-0.39759902459005175,-0.8456103523117061,-0.24798941109597883,-0.4323895440593809,-0.7222043326452189,0.09676663586417689,-0.23298728198912322,-1.4499693742787116,-0.1149469961537855,-0.2532405538067128,-1.3500986634029162,0.05236002291691369,-0.1802912876083269,-1.6275558970572728,-0.07125660380913588,-0.19120482898862004,-1.507669484748616,0.035322787152730704,-0.24385793903393255,-1.6573593056023601,-0.05257683174203362,-0.25195759743682195,-1.5544419196752215,0.0470652951856264,-0.2677839650778314,-1.4727635228967813,-0.06409358667478221,-0.27442437153504184,-1.379008045984008,0.09242015989356497,0.004660793254307532,-0.04194019347195882,-0.09242042892450855,-0.004660793254307532,0.04194019347195882,0.13713633510298073,0.5534980996985182,-0.10417249558667571,-0.1405467179054121,0.5632988568192017,0.2144856425374611,0.16182076740760112,1.1382658667384973,0.4184413336355251,-0.16495497790028776,1.1205994077511572,0.8469296479359161,0.1414772296853602,1.2357840023973814,0.4431237783234728,-0.13293430064135983,1.2017730101255384,0.8839181502142797,0.20820491439026592,1.319319013840553,-0.01963012387529244,-0.23926461713411956,1.3138318868230414,0.45255522020481886,1300,62.70159,64.98423,41.145893,148.19783,131.74635,124.91027,127.845955
